scenario,mode,ueHighRms,releaseOhm,tauSeconds,time,ueRms,averageCurrentAmp,vCapEquivalentVolt
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.2,0,0,0.33214301982279476
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.21,0,0,0.3314793976265529
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.22,0,0,0.33081710134834336
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.23,0,0,0.33015612833898034
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.24,0,0,0.32949647595457093
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.25,0,0,0.3288381415565047
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.26,0,0,0.3281811225114431
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.27,0,0,0.32752541619130915
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.28,0,0,0.3268710199732767
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.29,0,0,0.32621793123976
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.3,0,0,0.32556614737840317
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.31,0,0,0.32491566578206993
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.32,0,0,0.3242664838488331
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.33,0,0,0.323618598981964
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.34,0,0,0.32297200858992225
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.35,0,0,0.3223267100863455
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.36,0,0,0.3216827008900388
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.37,0,0,0.32103997842496457
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.3800000000000001,0,0,0.3203985401202322
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.3900000000000001,0,0,0.31975838341008744
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.4000000000000001,0,0,0.31911950573390285
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.41,0,0,0.31848190453616654
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.42,0,0,0.317845577266473
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.43,0,0,0.3172105213795124
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.44,0,0,0.3165767343350601
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.45,0,0,0.3159442135979673
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.46,0,0,0.31531295663815023
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.47,0,0,0.3146829609305802
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.48,0,0,0.3140542239552733
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.49,0,0,0.31342674319728103
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.5,0,0,0.31280051614667936
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.51,0,0,0.3121755402985595
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.52,0,0,0.311551813153017
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.53,0,0,0.3109293322151426
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.54,0,0,0.3103080949950115
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.55,0,0,0.3096880990076742
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.56,0,0,0.3090693417731459
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.57,0,0,0.3084518208163967
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.58,0,0,0.307835533667342
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.59,0,0,0.3072204778608324
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.6,0,0,0.30660665093664397
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.61,0,0,0.305994050439468
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.62,0,0,0.3053826739189018
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.6300000000000001,0,0,0.30477251892943835
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.6400000000000001,0,0,0.30416358303045715
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.6500000000000001,0,0,0.3035558637862135
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.6600000000000001,0,0,0.3029493587658298
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.67,0,0,0.302344065543285
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.68,0,0,0.30173998169740557
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.69,0,0,0.30113710481185535
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.7,0,0,0.3005354324751258
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.71,0,0,0.29993496228052696
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.72,0,0,0.29933569182617703
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.73,0,0,0.2987376187149936
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.74,0,0,0.2981407405546833
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.75,0,0,0.2975450549577328
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.76,0,0,0.29695055954139893
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.77,0,0,0.29635725192769913
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.78,0,0,0.29576512974340213
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.79,0,0,0.2951741906200184
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.8,0,0,0.2945844321937907
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.81,0,0,0.2939958521056845
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.82,0,0,0.29340844800137883
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.83,0,0,0.2928222175312564
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.84,0,0,0.29223715835039443
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.85,0,0,0.2916532681185556
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.86,0,0,0.291070544500178
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.87,0,0,0.29048898516436655
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.8800000000000001,0,0,0.28990858778488315
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.8900000000000001,0,0,0.2893293500401374
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.9000000000000001,0,0,0.28875126961317754
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.9100000000000001,0,0,0.28817434419168125
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.92,0,0,0.2875985714679459
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.93,0,0,0.28702394913887985
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.94,0,0,0.2864504749059931
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.95,0,0,0.28587814647538795
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.96,0,0,0.28530696155774976
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.97,0,0,0.2847369178683382
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.98,0,0,0.28416801312697776
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,1.99,0,0,0.2836002450580488
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2,0,0,0.2830336113904782
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.0100000000000002,0,0,0.2824681098577305
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.02,0,0,0.28190373819779885
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.0300000000000002,0,0,0.2813404941531959
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.04,0,0,0.2807783754709447
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.05,0,0,0.2802173799025698
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.06,0,0,0.27965750520408794
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.07,0,0,0.2790987491359999
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.08,0,0,0.2785411094632806
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.09,0,0,0.27798458395537046
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.1,0,0,0.2774291703861668
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.11,0,0,0.27687486653401466
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.12,0,0,0.27632167018169773
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.13,0,0,0.2757695791164299
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.14,0,0,0.27521859112984615
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.15,0,0,0.27466870401799404
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.16,0,0,0.27411991558132426
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.17,0,0,0.27357222362468225
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.18,0,0,0.27302562595729946
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.19,0,0,0.27248012039278463
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.2,0,0,0.27193570474911466
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.21,0,0,0.2713923768486262
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.22,0,0,0.27085013451800716
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.23,0,0,0.27030897558828715
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.24,0,0,0.26976889789483
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.25,0,0,0.2692298992773241
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.2600000000000002,0,0,0.2686919775797743
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.27,0,0,0.26815513065049307
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.2800000000000002,0,0,0.26761935634209194
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.29,0,0,0.267084652511473
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.3000000000000003,0,0,0.2665510170198203
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.31,0,0,0.26601844773259103
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.32,0,0,0.2654869425195074
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.33,0,0,0.2649564992545478
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.34,0,0,0.2644271158159385
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.35,0,0,0.263898790086145
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.36,0,0,0.2633715199518636
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.37,0,0,0.26284530330401334
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.38,0,0,0.2623201380377267
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.39,0,0,0.261796022052342
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.4,0,0,0.26127295325139444
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.41,0,0,0.2607509295426084
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.42,0,0,0.26022994883788814
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.43,0,0,0.2597100090533102
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.44,0,0,0.2591911081091148
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.45,0,0,0.2586732439296974
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.46,0,0,0.2581564144436006
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.47,0,0,0.25764061758350576
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.48,0,0,0.25712585128622484
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.49,0,0,0.2566121134926918
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.5,0,0,0.25609940214795496
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.5100000000000002,0,0,0.25558771520116813
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.52,0,0,0.25507705060558294
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.5300000000000002,0,0,0.25456740631854025
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.54,0,0,0.25405878030146223
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.5500000000000003,0,0,0.25355117051984427
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.56,0,0,0.2530445749432465
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.57,0,0,0.25253899154528575
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.58,0,0,0.2520344183036278
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.59,0,0,0.25153085319997925
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.6,0,0,0.2510282942200789
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.61,0,0,0.25052673935369
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.62,0,0,0.25002618659459275
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.63,0,0,0.24952663394057514
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.64,0,0,0.24902807939342603
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.65,0,0,0.24853052095892653
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.66,0,0,0.24803395664684222
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.67,0,0,0.24753838447091522
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.68,0,0,0.24704380244885615
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.69,0,0,0.24655020860233626
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.7,0,0,0.24605760095697954
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.71,0,0,0.24556597754235468
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.72,0,0,0.2450753363919674
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.73,0,0,0.2445856755432525
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.74,0,0,0.24409699303756588
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.75,0,0,0.24360928692017686
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.7600000000000002,0,0,0.24312255524026033
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.77,0,0,0.24263679605088892
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.7800000000000002,0,0,0.24215200740902523
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.79,0,0,0.24166818737551404
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.8000000000000003,0,0,0.24118533401507458
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.81,0,0,0.24070344539629274
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.82,0,0,0.24022251959161348
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.83,0,0,0.23974255467733283
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.84,0,0,0.23926354873359054
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.85,0,0,0.23878549984436226
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.86,0,0,0.23830840609745169
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.87,0,0,0.23783226558448328
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.88,0,0,0.23735707640089432
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.89,0,0,0.2368828366459274
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.9,0,0,0.2364095444226229
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.91,0,0,0.23593719783781134
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.92,0,0,0.23546579500210574
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.93,0,0,0.2349953340298941
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.94,0,0,0.23452581303933187
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.95,0,0,0.23405723015233446
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.96,0,0,0.23358958349456974
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.97,0,0,0.23312287119545053
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.98,0,0,0.2326570913881269
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,2.99,0,0,0.232192242209479
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,3,0,0,0.23172832180010958
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,3.0100000000000002,0,0,0.2312653283043363
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,3.02,0,0,0.23080325987018455
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,3.0300000000000002,0,0,0.2303421146493801
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,3.04,0,0,0.22988189079734134
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,3.0500000000000003,0,0,0.22942258647317235
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,3.06,0,0,0.22896419983965505
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,3.0700000000000003,0,0,0.22850672906324243
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,3.08,0,0,0.2280501723140507
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,3.09,0,0,0.22759452776585234
compressor_s7_17_to_19_zener_bypassed,compressor,12,10000,5,3.1,0,0,0.22713979359606848
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0,0,0,0
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.01,0,0,0
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.02,0,0,0
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.03,0,0,0
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.04,0,0,0
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.05,0,0,0
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.06,0,0,0
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.07,0,0,0
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.08,0,0,0
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.09,0,0,0
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.1,12,0.00018697078350960288,0.00037393782762862315
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.11,12,0.00018697078350960288,0.004112904801100825
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.12,12,0.00018697078350960288,0.007851124055953562
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.13,12,0.00018697078350960288,0.011588595741706342
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.14,12,0.00018697078350960288,0.015325320007868015
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.15,12,0.00018697078350960288,0.01906129700390835
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.16,12,0.00018697078350960288,0.02279652687925804
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.17,12,0.00018697078350960288,0.02653100978333711
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.18,12,0.00018697078350960288,0.030264745865519416
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.19,12,0.00018697078350960288,0.03399773527515393
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.2,12,0.00018697078350960288,0.037729978161561206
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.21,12,0.00018697078350960288,0.04146147467402983
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.22,12,0.00018697078350960288,0.04519222496182351
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.23,12,0.00018697078350960288,0.04892222917417044
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.24,12,0.00018697078350960288,0.052651487460270374
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.25,12,0.00018697078350960288,0.056379999969284
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.26,12,0.00018697078350960288,0.06010776685036845
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.27,12,0.00018697078350960288,0.06383478825262756
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.28,12,0.00018697078350960288,0.06756106432514031
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.29,12,0.00018697078350960288,0.07128659521695724
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.3,12,0.00018697078350960288,0.07501138107710403
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.31,12,0.00018697078350960288,0.07873542205457085
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.32,12,0.00018697078350960288,0.08245871829831941
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.33,12,0.00018697078350960288,0.08618126995727948
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.34,12,0.00018697078350960288,0.08990307718035595
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.35000000000000003,12,0.00018697078350960288,0.09362414011641462
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.36,12,0.00018697078350960288,0.09734445891429999
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.37,12,0.00018697078350960288,0.10106403372283523
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.38,12,0.00018697078350960288,0.10478286469078668
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.39,12,0.00018697078350960288,0.10850095196692422
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.4,12,0.00018697078350960288,0.11221829569995379
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.41000000000000003,12,0.00018697078350960288,0.11593489603858131
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.42,12,0.00018697078350960288,0.11965075313146656
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.43,12,0.00018697078350960288,0.1233658671272444
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.44,12,0.00018697078350960288,0.12708023817452485
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.45,12,0.00018697078350960288,0.13079386642187885
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.46,12,0.00018697078350960288,0.13450675201785245
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.47000000000000003,12,0.00018697078350960288,0.1382188951109562
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.48,12,0.00018697078350960288,0.1419302958496793
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.49,12,0.00018697078350960288,0.14564095438247904
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.5,12,0.00018697078350960288,0.14935087085778065
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.51,12,0.00018697078350960288,0.153060045423981
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.52,12,0.00018697078350960288,0.15676847822944495
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.53,12,0.00018697078350960288,0.16047616942251608
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.54,12,0.00018697078350960288,0.16418311915149886
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.55,12,0.00018697078350960288,0.1678893275646658
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.56,12,0.00018697078350960288,0.17159479481027162
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.5700000000000001,12,0.00018697078350960288,0.1752995210365249
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.58,12,0.00018697078350960288,0.1790035063916271
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.59,12,0.00018697078350960288,0.18270675102373346
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.6,12,0.00018697078350960288,0.18640925508097084
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.61,12,0.00018697078350960288,0.19011101871144476
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.62,12,0.00018697078350960288,0.19381204206322522
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.63,12,0.00018697078350960288,0.1975123252843467
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.64,12,0.00018697078350960288,0.20121186852282946
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.65,12,0.00018697078350960288,0.20491067192665113
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.66,12,0.00018697078350960288,0.20860873564376092
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.67,12,0.00018697078350960288,0.21230605982207962
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.68,12,0.00018697078350960288,0.2160026446095067
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.6900000000000001,12,0.00018697078350960288,0.21969849015390608
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.7000000000000001,12,0.00018697078350960288,0.2233935966031062
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.71,12,0.00018697078350960288,0.22708796410491416
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.72,12,0.00018697078350960288,0.23078159280710153
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.73,12,0.00018697078350960288,0.23447448285742212
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.74,12,0.00018697078350960288,0.2381666344035871
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.75,12,0.00018697078350960288,0.24185804759327567
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.76,12,0.00018697078350960288,0.24554872257414573
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.77,12,0.00018697078350960288,0.24923865949383028
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.78,12,0.00018697078350960288,0.2529278584999304
compressor_s7_17_to_19_zener_bypassed,compressor,12,100000,50,0.79,12,0.00018697078350960288,0.256616319740008
