case,detectorScenario,status,time,ueRms,detectorAverageCurrentAmp,vCapEquivalentVolt,detectorToDriveScale,driveVolt,cmdVolt,sourceCurrentAmp,maxResidual
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.26,0,0,0.06890904908769298,1,0.06890904908769298,0.06726834378318057,1.6407054467349607e-7,1.4222255317886123e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.27,0,0,0.06877136871578296,1,0.06877136871578296,0.06713394168335943,1.6374271743619385e-7,1.4193840547349623e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.28,0,0,0.06863396342943952,1,0.06863396342943952,0.06699980811736568,1.6341554537286362e-7,1.4165479900185574e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.29,0,0,0.06849683267904129,1,0.06849683267904129,0.06686594254868825,1.630890271724819e-7,1.4137177539730317e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.3,0,0,0.0683599759160651,1,0.0683599759160651,0.06673234444189016,1.6276316152642467e-7,1.410893069042629e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.31,0,0,0.06822339259308371,1,0.06822339259308371,0.06659901326260444,1.6243794712866992e-7,1.4080742127831058e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.32,0,0,0.06808708216376369,1,0.06808708216376369,0.06646594847752854,1.6211338267612396e-7,1.4052609076387057e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.33,0,0,0.06795104408286311,1,0.06795104408286311,0.06633314955442947,1.617894668678954e-7,1.4024531536094287e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.34,0,0,0.06781527780622944,1,0.06781527780622944,0.06620061591431221,1.614661982894547e-7,9.097732289742311e-11
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.35,0,0,0.06767978279079742,1,0.06767978279079742,0.0660683471705298,1.6114357599530254e-7,1.3968540213404879e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.36,0,0,0.06754455849458683,1,0.06754455849458683,0.06593634265056603,1.6082159834271692e-7,1.3940636145459706e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.37,0,0,0.06740960437670024,1,0.06740960437670024,0.06580460187424626,1.6050026415817958e-7,1.3912782037550642e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.3800000000000001,0,0,0.06727491989732105,1,0.06727491989732105,0.06567312431463082,1.6017957215400806e-7,1.388498482857159e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.3900000000000001,0,0,0.06714050451771114,1,0.06714050451771114,0.06554190944583146,1.5985952104520944e-7,1.3857241742964987e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.4000000000000001,0,0,0.06700635770020881,1,0.06700635770020881,0.06541095674301009,1.5954010954942753e-7,1.3829555556288398e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.41,0,0,0.06687247890822663,1,0.06687247890822663,0.06528026568237642,1.5922133638694574e-7,1.380192488076304e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.42,0,0,0.06673886760624927,1,0.06673886760624927,0.06514983574118896,1.589032002803789e-7,1.377434832861013e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.43,0,0,0.06660552325983131,1,0.06660552325983131,0.06501966635078059,1.5858569984050913e-7,8.935437112445044e-11
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.44,0,0,0.06647244533559521,1,0.06647244533559521,0.06488975713139909,1.582688341389679e-7,1.3719356206642885e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.45,0,0,0.06633963330122905,1,0.06633963330122905,0.06476010742252242,1.5795260156261233e-7,1.3691948963501233e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.46,0,0,0.06620708662548458,1,0.06620708662548458,0.06463071675254072,1.5763700095897947e-7,1.366459306817447e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.47,0,0,0.06607480477817489,1,0.06607480477817489,0.06450158460391268,1.573220310635115e-7,1.3637291296220155e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.48,0,0,0.06594278723017238,1,0.06594278723017238,0.06437271046012732,1.5700769061454955e-7,1.3610043647638292e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.49,0,0,0.06581103345340675,1,0.06581103345340675,0.06424409380570834,1.5669397835269132e-7,1.358285012242888e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.5,0,0,0.06567954292086267,1,0.06567954292086267,0.06411573412620773,1.56380893021206e-7,1.35557121083707e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.51,0,0,0.06554831510657784,1,0.06554831510657784,0.06398763090820711,1.5606843336570116e-7,1.3528628217684968e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.52,0,0,0.06541734948564083,1,0.06541734948564083,0.06385978363931166,1.5575659813451408e-7,1.3501597062592907e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.53,0,0,0.06528664553418898,1,0.06528664553418898,0.06373219180815065,1.5544538607845383e-7,1.3474621418652077e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.54,0,0,0.06515620272940631,1,0.06515620272940631,0.0636048549043737,1.5513479595096052e-7,1.3447699898083698e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.55,0,0,0.06502602054952146,1,0.06502602054952146,0.06347777241865545,1.5482482650743257e-7,1.3420831113108989e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.56,0,0,0.0648960984738055,1,0.0648960984738055,0.06335094384267902,1.545154765066642e-7,1.339401645150673e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.57,0,0,0.06476643598256997,1,0.06476643598256997,0.06322436866915049,1.5420674470920242e-7,1.336725452549814e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.58,0,0,0.0646370325571647,1,0.0646370325571647,0.06309804634620468,1.5389862976735724e-7,8.671355300471362e-11
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.59,0,0,0.06450788767997587,1,0.06450788767997587,0.0629719765053111,1.5359113078036445e-7,1.331388749248319e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.6,0,0,0.06437900083442374,1,0.06437900083442374,0.06284615850546768,1.5328424618289843e-7,1.3287292099928294e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.61,0,0,0.0642503715049608,1,0.0642503715049608,0.06272059184368942,1.529779747466209e-7,8.619482905203313e-11
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.62,0,0,0.06412199917706954,1,0.06412199917706954,0.0625952761536518,1.5267231557601624e-7,1.3234242868254142e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.6300000000000001,0,0,0.06399388333726048,1,0.06399388333726048,0.06247021079818314,1.523672671155399e-7,1.3207805682480256e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.6400000000000001,0,0,0.06386602347307012,1,0.06386602347307012,0.06234539532234626,1.5206282825380306e-7,1.3181417068963697e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.6500000000000001,0,0,0.06373841907305877,1,0.06373841907305877,0.0622208292268957,1.5175899777138819e-7,1.3155081191040807e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.6600000000000001,0,0,0.06361106962680874,1,0.06361106962680874,0.06209651201358345,1.5145577445132494e-7,1.3128796660932807e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.67,0,0,0.063483974624922,1,0.063483974624922,0.061972443185153936,1.5115315707937142e-7,1.3102564866418476e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.68,0,0,0.06335713355901841,1,0.06335713355901841,0.06184862224534944,1.5085114444328278e-7,1.3076385807497815e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.69,0,0,0.06323054592173355,1,0.06323054592173355,0.06172504869889963,1.5054973533365144e-7,1.3050259484170823e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.7,0,0,0.06310421120671666,1,0.06310421120671666,0.06160172200702732,1.502489284346542e-7,8.46571979185029e-11
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.71,0,0,0.06297812890862876,1,0.06297812890862876,0.06147864180993726,1.499487228673088e-7,1.2998158105403945e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.72,0,0,0.06285229852314046,1,0.06285229852314046,0.06135580748182625,1.4964911710361393e-7,1.2972192764415524e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.73,0,0,0.06272671954693006,1,0.06272671954693006,0.06123321857587149,1.4935011005213146e-7,1.294627460790565e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.74,0,0,0.06260139147768147,1,0.06260139147768147,0.06111087460172862,1.4905170051569272e-7,1.2920407799210665e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.75,0,0,0.062476313814082265,1,0.062476313814082265,0.06098877507003808,1.4875388729901073e-7,1.2894592338330568e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.76,0,0,0.062351486055821616,1,0.062351486055821616,0.060866919492414934,1.4845666920949783e-7,1.2868829613044142e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.77,0,0,0.06222690770358833,1,0.06222690770358833,0.06074530733756977,1.4816004494988265e-7,8.348026436788558e-11
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.78,0,0,0.06210257825906882,1,0.06210257825906882,0.06062393825071056,1.4786401365327813e-7,1.281745196091144e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.79,0,0,0.06197849722494515,1,0.06197849722494515,0.06050281161473031,1.4756857381333088e-7,1.2791846748516633e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.8,0,0,0.06185466410489303,1,0.06185466410489303,0.06038192698901847,1.4727372435374558e-7,1.2766289414489762e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.81,0,0,0.061731078403579796,1,0.061731078403579796,0.06026128389004797,1.469794640939645e-7,1.2740782040499e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.82,0,0,0.06160773962666248,1,0.06160773962666248,0.06014088183525888,1.4668579185568576e-7,1.2715326014323125e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.83,0,0,0.061484647280785815,1,0.061484647280785815,0.060020720253200106,1.463927062435408e-7,3.484969951506045e-11
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.84,0,0,0.06136180087358025,1,0.06136180087358025,0.059900798932809335,1.461002067416485e-7,1.2664556903185797e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.85,0,0,0.06123919991366001,1,0.06123919991366001,0.059781117124841424,1.458082915211212e-7,1.2639262553237884e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.86,0,0,0.06111684391062106,1,0.06111684391062106,0.059661674440437865,1.4551695963232886e-7,1.2614009142764004e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.87,0,0,0.06099473237503925,1,0.06099473237503925,0.05954247040184058,1.4522620990867346e-7,1.2588806386215623e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.8800000000000001,0,0,0.060872864818468264,1,0.060872864818468264,0.05942350453224598,1.4493604118588285e-7,1.256365428359274e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.8900000000000001,0,0,0.06075124075343772,1,0.06075124075343772,0.05930477635580094,1.4464645230223005e-7,1.2538552141005965e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.9000000000000001,0,0,0.06062985969345119,1,0.06062985969345119,0.0591862853976052,1.4435744209809824e-7,1.2513499264565908e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.9100000000000001,0,0,0.06050872115298427,1,0.06050872115298427,0.0590680311837061,1.440690094163151e-7,1.248849773594074e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.92,0,0,0.060387824647482644,1,0.060387824647482644,0.058950013241098345,1.437811531019753e-7,1.246354547346229e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.93,0,0,0.06026716969336012,1,0.06026716969336012,0.058832231055222894,1.4349387189884072e-7,8.085117991774027e-11
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.94,0,0,0.06014675580799674,1,0.06014675580799674,0.05871468428245817,1.4320716496764377e-7,1.241378666527737e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.95,0,0,0.06002658250973677,1,0.06002658250973677,0.058597372325130556,1.429210308496097e-7,1.2388988446243587e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.96,0,0,0.05990664931788688,1,0.05990664931788688,0.058480294756503286,1.4263546850259503e-7,1.236423533002018e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.97,0,0,0.05978695575271414,1,0.05978695575271414,0.058363451066115735,1.4235047668053545e-7,8.020695219101981e-11
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.98,0,0,0.059667501335444115,1,0.059667501335444115,0.05824684091308454,1.4206605455083024e-7,1.2314872732677173e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,1.99,0,0,0.05954828558825899,1,0.05954828558825899,0.058130463704498286,1.417822006663419e-7,1.229027157823026e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,2,0,0,0.05942930803429562,1,0.05942930803429562,0.058014318975111674,1.4149891389111034e-7,7.972715543314024e-11
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,2.0100000000000002,0,0,0.05931056819764363,1,0.05931056819764363,0.057898406386078224,1.412161933977453e-7,1.2241204577767562e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,2.02,0,0,0.05919206560334351,1,0.05919206560334351,0.05778272534803512,1.4093403774758997e-7,1.2216751221760802e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,2.0300000000000002,0,0,0.059073799777384715,1,0.059073799777384715,0.05766727544017518,1.406524459132953e-7,1.2192341580785637e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,2.04,0,0,0.0589557702467038,1,0.0589557702467038,0.057552056200709203,1.4037141676744095e-7,1.216798120595719e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,2.05,0,0,0.0588379765391825,1,0.0588379765391825,0.05743706716876829,1.400909491850906e-7,1.214367009727546e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,2.06,0,0,0.058720418183645796,1,0.058720418183645796,0.0573223078844078,1.3981104204320652e-7,1.2119406866961668e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,2.07,0,0,0.058603094709860123,1,0.058603094709860123,0.05720777784727322,1.3953169412056557e-7,7.861875039871791e-11
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,2.08,0,0,0.05848600564853142,1,0.05848600564853142,0.05709347678667983,1.3925290475596124e-7,1.857080253464538e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,2.09,0,0,0.058369150531303295,1,0.058369150531303295,0.05697940399443038,1.38974672221006e-7,1.8533714840618387e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,2.1,0,0,0.058252528890755134,1,0.058252528890755134,0.056865559119144704,1.3869699565772775e-7,1.8496684739410796e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,2.11,0,0,0.05813614026040019,1,0.05813614026040019,0.05675194170545041,1.3841987395470657e-7,1.8459728190478586e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,2.12,0,0,0.058019984174683806,1,0.058019984174683806,0.05663855129888886,1.3814330600233974e-7,1.8422845193821757e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,2.13,0,0,0.05790406016898148,1,0.05790406016898148,0.0565253874459069,1.3786729069349482e-7,1.83860364433297e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,2.14,0,0,0.05778836777959705,1,0.05778836777959705,0.0564124496938563,1.375918269233764e-7,1.8349301939002416e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,2.15,0,0,0.05767290654376078,1,0.05767290654376078,0.056299737590996046,1.3731691358911323e-7,1.8312639599171732e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,2.16,0,0,0.057557675999627564,1,0.057557675999627564,0.05618725068648501,1.37042549590307e-7,1.827605150550582e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,2.17,0,0,0.057442675686275105,1,0.057442675686275105,0.056074988530383146,1.367687338287314e-7,1.8239535576336507e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,2.18,0,0,0.05732790514370198,1,0.05732790514370198,0.05596295067365164,1.3649546520812724e-7,1.8203093199442577e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,2.19,0,0,0.057213363912825874,1,0.057213363912825874,0.05585113660607713,1.3622274248324477e-7,1.1808370253829636e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,2.2,0,0,0.057099051535481705,1,0.057099051535481705,0.055739546004674276,1.3595056486551267e-7,1.1784769687883667e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,2.21,0,0,0.0569849675544198,1,0.0569849675544198,0.055628178422717056,1.3567893126446504e-7,1.8094190729067705e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,2.22,0,0,0.0568711115133041,1,0.0568711115133041,0.05551703329097485,1.3540784029097418e-7,1.8058048806279814e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,2.23,0,0,0.05675748295671028,1,0.05675748295671028,0.05540611016524541,1.3513729086076647e-7,1.1714279546382045e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,2.24,0,0,0.05664408143012395,1,0.05664408143012395,0.05529540872511672,1.3486728219159126e-7,1.1690868412239652e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,2.25,0,0,0.056530906479938865,1,0.056530906479938865,0.055184928527422274,1.3459781320167424e-7,1.795001508542171e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,2.2600000000000002,0,0,0.05641795765345508,1,0.05641795765345508,0.055074668946261264,1.343288823635866e-7,1.1644205044625267e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,2.27,0,0,0.05630523449887714,1,0.05630523449887714,0.054964629785672854,1.3406048919878677e-7,1.7878358515854842e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,2.2800000000000002,0,0,0.05619273656531227,1,0.05619273656531227,0.054854810360926355,1.3379263203631212e-7,1.1597720700473602e-10
limiter_nominal_12vrms_scale1_r10k,limiter_nominal,BOUNDED_QUASI_STATIC,2.29,0,0,0.05608046340276859,1,0.05608046340276859,0.054745210476844774,1.3352531039936972e-7,1.7806987828716814e-10
