scenario,vcmd,frequency_hz,command_model,zcmd_ohm,all_diodes_in_range,any_diode_out_of_range,left_path_v,right_path_v,VNA_mag,VNA_db,VNB_mag,VNB_db,VCMD_NODE_mag,input_impedance_mag
empirical_cmd_ideal_c4c6_0,1,15000,ideal AC ground,0,true,false,0.7280419230067877,0.7280419230067876,0.5207921769770064,-5.666710961963009,0.5207921756070418,-5.666710984811588,0,18615.000550658435
empirical_cmd_ideal_c4c6_0,1,20000,ideal AC ground,0,true,false,0.7280419230067877,0.7280419230067876,0.562290577696326,-5.000783878052296,0.5622905768643166,-5.000783890904621,0,17241.16857474756
empirical_cmd_ideal_c4c6_0,1.25,40,ideal AC ground,0,true,false,0.7967840836635122,0.7967840836635122,0.0018814804823467444,-54.51000565002423,0.0018799848544306978,-54.51691298987181,0,3979231.7713983706
empirical_cmd_ideal_c4c6_0,1.25,100,ideal AC ground,0,true,false,0.7967840836635122,0.7967840836635122,0.004696676217017711,-46.56418757006045,0.004696076910210428,-46.565295980496444,0,1591737.8745240422
empirical_cmd_ideal_c4c6_0,1.25,1000,ideal AC ground,0,true,false,0.7967840836635122,0.7967840836635122,0.04679772670444436,-26.59550486317339,0.046797666952678896,-26.595515953403797,0,159704.44449722543
empirical_cmd_ideal_c4c6_0,1.25,5000,ideal AC ground,0,true,false,0.7967840836635122,0.7967840836635122,0.217174282615096,-13.263832088075251,0.2171742715234254,-13.263832531686843,0,34413.76554461211
empirical_cmd_ideal_c4c6_0,1.25,15000,ideal AC ground,0,true,false,0.7967840836635122,0.7967840836635122,0.4438611927140591,-7.05505648344821,0.44386119019526116,-7.055056532738396,0,16838.111153588456
empirical_cmd_ideal_c4c6_0,1.25,20000,ideal AC ground,0,true,false,0.7967840836635122,0.7967840836635122,0.4883050377050553,-6.226175903986945,0.48830503614636483,-6.226175931712675,0,15305.564108229424
empirical_cmd_ideal_c4c6_0,1.5,40,ideal AC ground,0,true,false,0.8479755138138727,0.8479755138138727,0.0015258518910560236,-56.329752394710376,0.001523702427565336,-56.34199681064942,0,3979268.0388097623
empirical_cmd_ideal_c4c6_0,1.5,100,ideal AC ground,0,true,false,0.8479755138138727,0.8479755138138727,0.003804528610709142,-48.393982911639824,0.0038036664171462045,-48.39595155680178,0,1591743.1348188005
empirical_cmd_ideal_c4c6_0,1.5,1000,ideal AC ground,0,true,false,0.8479755138138727,0.8479755138138727,0.03792586864091286,-28.421289269949213,0.037925782603513154,-28.421308974500043,0,159596.02813031763
empirical_cmd_ideal_c4c6_0,1.5,5000,ideal AC ground,0,true,false,0.8479755138138727,0.8479755138138727,0.1785497666142921,-14.964814262903834,0.17854975041204083,-14.964815051092891,0,33899.72930733375
empirical_cmd_ideal_c4c6_0,1.5,15000,ideal AC ground,0,true,false,0.8479755138138727,0.8479755138138727,0.38405215074767546,-8.312195968684545,0.3840521468754208,-8.312196056261135,0,15760.327500505022
empirical_cmd_ideal_c4c6_0,1.5,20000,ideal AC ground,0,true,false,0.8479755138138727,0.8479755138138727,0.42893580664002884,-7.352153965538166,0.42893580420732885,-7.352154014799998,0,14111.17356053869
empirical_cmd_ideal_c4c6_0,2,40,ideal AC ground,0,true,false,0.9224958807992503,0.9224958807992502,0.0011105892273565868,-59.088930869426086,0.00110708120505375,-59.11641044397405,0,3979317.139058722
empirical_cmd_ideal_c4c6_0,2,100,ideal AC ground,0,true,false,0.9224958807992503,0.9224958807992502,0.0027601970880853336,-51.181198132521985,0.002758786210215885,-51.1856390699452,0,1591753.3084198905
empirical_cmd_ideal_c4c6_0,2,1000,ideal AC ground,0,true,false,0.9224958807992503,0.9224958807992502,0.027517631815324708,-31.2077788896837,0.027517490855634708,-31.207823383463356,0,159485.30115108055
empirical_cmd_ideal_c4c6_0,2,5000,ideal AC ground,0,true,false,0.9224958807992503,0.9224958807992502,0.13153449640915227,-17.61920667193747,0.13153446945705213,-17.61920845172146,0,33364.70973691931
empirical_cmd_ideal_c4c6_0,2,15000,ideal AC ground,0,true,false,0.9224958807992503,0.9224958807992502,0.30114407759183776,-10.424513468030119,0.30114407073561217,-10.424513665784032,0,14573.119181883196
empirical_cmd_ideal_c4c6_0,2,20000,ideal AC ground,0,true,false,0.9224958807992503,0.9224958807992502,0.3436245510631645,-9.278316290858495,0.34362454666250775,-9.278316402095072,0,12771.521778253718
empirical_cmd_ideal_c4c6_0,3,40,ideal AC ground,0,true,false,1.0197909874512647,1.0197909874512645,0.0007327425359372248,-62.70097193592868,0.0007265532582358366,-62.77465090577251,0,3979368.4380142344
empirical_cmd_ideal_c4c6_0,3,100,ideal AC ground,0,true,false,1.0197909874512647,1.0197909874512645,0.001803837534310801,-54.876051610046545,0.001801329629076187,-54.88813614905244,0,1591766.4410812631
empirical_cmd_ideal_c4c6_0,3,1000,ideal AC ground,0,true,false,1.0197909874512647,1.0197909874512645,0.017959902907678394,-34.9139203096922,0.01795965184654149,-34.91404173042486,0,159399.20420949688
empirical_cmd_ideal_c4c6_0,3,5000,ideal AC ground,0,true,false,1.0197909874512647,1.0197909874512645,0.08690551555073639,-21.219053194332673,0.08690546695414524,-21.219058051386256,0,32940.506777738075
empirical_cmd_ideal_c4c6_0,3,15000,ideal AC ground,0,true,false,1.0197909874512647,1.0197909874512645,0.2109133120551962,-13.517920167214818,0.21091329895068583,-13.517920706888361,0,13572.916001621386
empirical_cmd_ideal_c4c6_0,3,20000,ideal AC ground,0,true,false,1.0197909874512647,1.0197909874512645,0.2464204571916702,-12.166464820033289,0.24642044857942988,-12.166465123599686,0,11617.170642630988
empirical_cmd_10k_c4c6_0,0,40,finite command impedance 10000 Ohm,10000,false,true,0,0,0.007000845213325616,-43.096990487360145,0.007000697673739945,-43.097173540409194,0.0023335658912466486,3979195.0917895865
empirical_cmd_10k_c4c6_0,0,100,finite command impedance 10000 Ohm,10000,false,true,0,0,0.017498556229450454,-35.13995565193038,0.017498497224042644,-35.13998494093672,0.005832832408014214,1591973.3829584823
empirical_cmd_10k_c4c6_0,0,1000,finite command impedance 10000 Ohm,10000,false,true,0,0,0.17128032753494835,-15.325850304453972,0.17128032175931976,-15.325850597345012,0.05709344058643991,162640.64392401814
empirical_cmd_10k_c4c6_0,0,5000,finite command impedance 10000 Ohm,10000,false,true,0,0,0.6032165815321879,-4.390534577216785,0.6032165807185614,-4.390534588932427,0.20107219357285377,46180.99487461849
empirical_cmd_10k_c4c6_0,0,15000,finite command impedance 10000 Ohm,10000,false,true,0,0,0.7936637558430611,-2.0072690424136153,0.7936637557241162,-2.007269043715354,0.26455458524137204,35099.42544501442
empirical_cmd_10k_c4c6_0,0,20000,finite command impedance 10000 Ohm,10000,false,true,0,0,0.8100225024982549,-1.8300583242769681,0.8100225024299695,-1.8300583250091937,0.27000750080998975,34390.57771713843
empirical_cmd_10k_c4c6_0,0.25,40,finite command impedance 10000 Ohm,10000,false,true,0.23760106789932262,0.23760106789932262,0.006973350442081834,-43.131170180089036,0.006973202310000352,-43.13135469291232,0.0023244007700001174,3979194.1798508456
empirical_cmd_10k_c4c6_0,0.25,100,finite command impedance 10000 Ohm,10000,false,true,0.23760106789932262,0.23760106789932262,0.017429851846617654,-35.17412608736971,0.0174297926041755,-35.17415560994933,0.0058099308680585006,1591971.0898279715
empirical_cmd_10k_c4c6_0,0.25,1000,finite command impedance 10000 Ohm,10000,false,true,0.23760106789932262,0.23760106789932262,0.1706311578436259,-15.358833244845458,0.17063115204400253,-15.35883354007225,0.05687705068133418,162618.17125794064
empirical_cmd_10k_c4c6_0,0.25,5000,finite command impedance 10000 Ohm,10000,false,true,0.23760106789932262,0.23760106789932262,0.6018796163889816,-4.409807289998194,0.6018796155706844,-4.409807301807266,0.20062653852356144,46101.78711319691
empirical_cmd_10k_c4c6_0,0.25,15000,finite command impedance 10000 Ohm,10000,false,true,0.23760106789932262,0.23760106789932262,0.792902162980355,-2.015607948454916,0.7929021628605765,-2.0156079497670367,0.2643007209535254,34995.1446779992
empirical_cmd_10k_c4c6_0,0.25,20000,finite command impedance 10000 Ohm,10000,false,true,0.23760106789932262,0.23760106789932262,0.8093458125552128,-1.837317518435491,0.8093458124864402,-1.8373175191735571,0.2697819374954801,34284.140940395664
empirical_cmd_10k_c4c6_0,0.5,40,finite command impedance 10000 Ohm,10000,false,true,0.462512127064028,0.462512127064028,0.006194556500732856,-44.15979562975905,0.006194379404954312,-44.160043953650565,0.002064793134984771,3979175.0200021705
empirical_cmd_10k_c4c6_0,0.5,100,finite command impedance 10000 Ohm,10000,false,true,0.462512127064028,0.462512127064028,0.015483601047856805,-36.20256054575251,0.01548353021720535,-36.20260027996078,0.00516117673906845,1591911.425999418
empirical_cmd_10k_c4c6_0,0.5,1000,finite command impedance 10000 Ohm,10000,false,true,0.462512127064028,0.462512127064028,0.1521400118609494,-16.355131084461497,0.15214000490111976,-16.355131481808076,0.050713334967039905,162011.2193175112
empirical_cmd_10k_c4c6_0,0.5,5000,finite command impedance 10000 Ohm,10000,false,true,0.462512127064028,0.462512127064028,0.5613120864508355,-5.015912124700073,0.5613120854237192,-5.0159121405939375,0.1871040284745731,43912.091219389156
empirical_cmd_10k_c4c6_0,0.5,15000,finite command impedance 10000 Ohm,10000,false,true,0.462512127064028,0.462512127064028,0.7689286818338436,-2.282278783226367,0.7689286816775075,-2.2822787849923536,0.2563095605591692,32055.492372021377
empirical_cmd_10k_c4c6_0,0.5,20000,finite command impedance 10000 Ohm,10000,false,true,0.462512127064028,0.462512127064028,0.7880490249325733,-2.0689352797670524,0.7880490248424477,-2.0689352807604195,0.2626830082808159,31277.733634222095
